Customer_ID,Occupation,Income level,YoB,Gender,Membership_Tier
11877,Business Owner,> 50M,1982.0,Male,Gold
11878,Freelancer,20-50M,1994.0,Female,Standard
11879,Manager,20-50M,1985.0,Male,Silver
11880,Office Worker,10-20M,1991.0,Male,Silver
11881,Business Owner,> 50M,1994.0,Male,Diamond
11882,Freelancer,10-20M,1985.0,Female,Standard
11883,Office Worker,20-50M,1990.0,Male,Silver
11884,Office Worker,10-20M,1996.0,Female,Silver
11885,Student,< 2M,2003.0,Male,Standard
11886,Housewife,20-50M,1976.0,Male,Diamond
11887,Office Worker,20-50M,1990.0,Female,Standard
11888,Freelancer,5-10M,1985.0,Female,Standard
11889,Office Worker,10-20M,1996.0,Female,Gold
11890,Director,20-50M,1980.0,Male,Gold
11891,Student,< 2M,2000.0,Female,Standard
11892,Office Worker,10-20M,1991.0,Male,Silver
11893,Student,2-5M,2005.0,Male,Standard
11894,Manager,20-50M,1992.0,Female,Standard
11895,Freelancer,10-20M,1987.0,Male,Silver
11896,Office Worker,5-10M,1996.0,Female,Gold
11897,Office Worker,10-20M,1994.0,Female,Standard
11898,Student,< 2M,2005.0,Female,Standard
11899,Office Worker,20-50M,1985.0,Female,Silver
11900,Business Owner,> 50M,1975.0,Male,Gold
11901,Office Worker,10-20M,1986.0,Female,Standard
11902,Office Worker,10-20M,1985.0,Male,Standard
11903,Office Worker,10-20M,1993.0,Female,Silver
11904,Office Worker,10-20M,1988.0,Male,Silver
11905,Freelancer,20-50M,1991.0,Male,Gold
11906,Business Owner,20-50M,1992.0,Female,Diamond
11907,Office Worker,20-50M,1989.0,Female,Silver
11908,Office Worker,10-20M,1993.0,Male,Standard
11909,Student,2-5M,2000.0,Female,Standard
11910,Office Worker,10-20M,1993.0,Female,Silver
11911,Office Worker,20-50M,1990.0,Male,Silver
11912,Student,2-5M,2004.0,Female,Standard
11913,Housewife,> 50M,1978.0,Male,Gold
11914,Student,2-5M,2002.0,Female,Standard
11915,Office Worker,20-50M,1989.0,Female,Standard
11916,Director,> 50M,1982.0,Male,Diamond
11917,Office Worker,20-50M,1994.0,Male,Standard
11918,Housewife,20-50M,1982.0,Female,Gold
11919,Office Worker,10-20M,1985.0,Female,Standard
11920,Student,2-5M,2002.0,Male,Standard
11921,Specialist,20-50M,1988.0,Male,Gold
11922,Student,< 2M,2001.0,Female,Standard
11923,Specialist,20-50M,1994.0,Male,Diamond
11924,Office Worker,5-10M,1988.0,Male,Standard
11925,Director,20-50M,1988.0,Male,Diamond
11926,Office Worker,5-10M,1989.0,Male,Silver
11927,Office Worker,10-20M,1997.0,Female,Silver
11928,Student,< 2M,2004.0,Female,Standard
11929,Office Worker,20-50M,1998.0,Male,Standard
11930,Office Worker,20-50M,1993.0,Female,Standard
11931,Office Worker,5-10M,1986.0,Male,Standard
11932,Business Owner,20-50M,1975.0,Female,Diamond
11933,Student,2-5M,2002.0,Female,Standard
11934,Housewife,> 50M,1994.0,Female,Diamond
11935,Office Worker,20-50M,1986.0,Male,Silver
11936,Manager,5-10M,1987.0,Male,Standard
11937,Student,< 2M,2001.0,Female,Standard
11938,Student,< 2M,2000.0,Female,Standard
11939,Housewife,20-50M,1977.0,Male,Diamond
11940,Specialist,20-50M,1989.0,Female,Gold
11941,Office Worker,10-20M,1987.0,Male,Silver
11942,Freelancer,10-20M,1996.0,Male,Standard
11943,Freelancer,20-50M,1991.0,Female,Silver
11944,Manager,20-50M,1998.0,Male,Silver
11945,Office Worker,20-50M,1985.0,Female,Gold
11946,Freelancer,5-10M,1986.0,Male,Silver
11947,Manager,20-50M,1995.0,Male,Gold
11948,Office Worker,20-50M,1985.0,Female,Silver
11949,Office Worker,20-50M,1998.0,Female,Silver
11950,Student,2-5M,2004.0,Female,Standard
11951,Student,2-5M,2004.0,Male,Standard
11952,Student,< 2M,2002.0,Female,Standard
11953,Housewife,20-50M,1993.0,Male,Gold
11954,Manager,20-50M,1993.0,Female,Gold
11955,Office Worker,20-50M,1994.0,Female,Standard
11956,Office Worker,20-50M,1993.0,Male,Gold
11957,Business Owner,20-50M,1975.0,Female,Gold
11958,Freelancer,20-50M,1997.0,Male,Standard
11959,Office Worker,10-20M,1987.0,Female,Silver
11960,Office Worker,10-20M,1996.0,Female,Silver
11961,Office Worker,5-10M,1987.0,Male,Standard
11962,Office Worker,10-20M,1985.0,Male,Gold
11963,Freelancer,10-20M,1989.0,Female,Gold
11964,Director,20-50M,1977.0,Female,Diamond
11965,Office Worker,20-50M,1987.0,Male,Silver
11966,Student,< 2M,2002.0,Male,Standard
11967,Housewife,20-50M,1994.0,Female,Gold
11968,Business Owner,> 50M,1975.0,Male,Gold
11969,Student,2-5M,2003.0,Female,Standard
11970,Director,> 50M,1993.0,Male,Diamond
11971,Student,2-5M,2000.0,Female,Standard
11972,Freelancer,10-20M,1986.0,Female,Standard
11973,Office Worker,20-50M,1997.0,Female,Silver
11974,Office Worker,10-20M,1998.0,Male,Standard
11975,Office Worker,10-20M,1987.0,Female,Gold
11976,Office Worker,5-10M,1992.0,Male,Silver
11977,Freelancer,20-50M,1992.0,Male,Silver
11978,Office Worker,10-20M,1985.0,Male,Silver
11979,Housewife,> 50M,1991.0,Male,Diamond
11980,Housewife,> 50M,1987.0,Female,Gold
11981,Student,< 2M,2000.0,Female,Standard
11982,Freelancer,20-50M,1986.0,Female,Standard
11983,Office Worker,20-50M,1985.0,Male,Silver
11984,Office Worker,20-50M,1992.0,Female,Silver
11985,Office Worker,20-50M,1998.0,Male,Standard
11986,Student,2-5M,2005.0,Male,Standard
11987,Freelancer,10-20M,1985.0,Female,Gold
11988,Director,> 50M,1994.0,Female,Gold
11989,Student,2-5M,2001.0,Male,Standard
11990,Student,2-5M,2001.0,Male,Standard
11991,Student,< 2M,2003.0,Male,Standard
11992,Student,< 2M,2005.0,Male,Standard
11993,Housewife,20-50M,1990.0,Female,Gold
11994,Office Worker,20-50M,1990.0,Male,Standard
11995,Student,2-5M,2000.0,Female,Silver
11996,Office Worker,10-20M,1994.0,Female,Silver
11997,Student,< 2M,2001.0,Male,Standard
11998,Office Worker,10-20M,1997.0,Male,Standard
11999,Housewife,> 50M,1986.0,Female,Gold
12000,Office Worker,20-50M,1995.0,Male,Standard
12001,Office Worker,20-50M,1992.0,Female,Silver
12002,Office Worker,20-50M,1997.0,Male,Standard
12003,Student,2-5M,2000.0,Female,Standard
12004,Manager,10-20M,1992.0,Male,Standard
12005,Housewife,20-50M,1981.0,Female,Diamond
12006,Student,< 2M,2000.0,Female,Standard
12007,Office Worker,5-10M,1991.0,Female,Gold
12008,Specialist,> 50M,1991.0,Female,Gold
12009,Office Worker,5-10M,1992.0,Male,Silver
12010,Student,< 2M,2005.0,Female,Standard
12011,Office Worker,20-50M,1992.0,Male,Standard
12012,Director,> 50M,1985.0,Female,Diamond
12013,Student,< 2M,2001.0,Female,Standard
12014,Specialist,20-50M,1982.0,Female,Gold
12015,Director,20-50M,1984.0,Female,Gold
12016,Specialist,> 50M,1990.0,Female,Gold
12017,Office Worker,10-20M,1998.0,Male,Gold
12018,Office Worker,20-50M,1994.0,Female,Gold
12019,Housewife,> 50M,1984.0,Female,Gold
12020,Student,2-5M,2002.0,Female,Silver
12021,Manager,10-20M,1998.0,Female,Standard
12022,Freelancer,20-50M,1987.0,Female,Gold
12023,Student,2-5M,2002.0,Female,Standard
12024,Student,2-5M,2005.0,Male,Standard
12025,Business Owner,> 50M,1982.0,Female,Gold
12026,Office Worker,20-50M,1986.0,Male,Silver
12027,Student,< 2M,2001.0,Male,Standard
12028,Office Worker,10-20M,1996.0,Female,Gold
12029,Director,20-50M,1979.0,Female,Gold
12030,Freelancer,10-20M,1988.0,Female,Gold
12031,Manager,10-20M,1989.0,Female,Silver
12032,Office Worker,20-50M,1986.0,Female,Standard
12033,Student,2-5M,2003.0,Male,Standard
12034,Office Worker,10-20M,1995.0,Female,Gold
12035,Business Owner,> 50M,1991.0,Female,Diamond
12036,Freelancer,20-50M,1992.0,Female,Silver
12037,Student,2-5M,2004.0,Female,Silver
12038,Office Worker,10-20M,1992.0,Female,Standard
12039,Student,2-5M,2005.0,Female,Standard
12040,Director,20-50M,1987.0,Female,Gold
12041,Office Worker,10-20M,1997.0,Female,Silver
12042,Director,20-50M,1984.0,Female,Gold
12043,Manager,20-50M,1996.0,Female,Silver
12044,Freelancer,20-50M,1988.0,Male,Gold
12045,Office Worker,20-50M,1996.0,Female,Gold
12046,Student,2-5M,2000.0,Female,Standard
12047,Student,< 2M,2005.0,Male,Standard
12048,Office Worker,10-20M,1989.0,Female,Standard
12049,Student,2-5M,2004.0,Female,Standard
12050,Office Worker,10-20M,1995.0,Male,Standard
12051,Manager,5-10M,1996.0,Female,Standard
12052,Manager,20-50M,1989.0,Female,Silver
12053,Student,2-5M,2005.0,Female,Standard
12054,Student,< 2M,2001.0,Female,Standard
12055,Housewife,20-50M,1984.0,Female,Gold
12056,Student,2-5M,2000.0,Male,Standard
12057,Freelancer,20-50M,1989.0,Female,Gold
12058,Director,20-50M,1986.0,Male,Diamond
12059,Office Worker,10-20M,1993.0,Female,Silver
12060,Student,< 2M,2004.0,Male,Standard
12061,Office Worker,10-20M,1993.0,Female,Silver
12062,Office Worker,20-50M,1998.0,Female,Standard
12063,Office Worker,5-10M,1995.0,Male,Silver
12064,Housewife,20-50M,1986.0,Female,Gold
12065,Office Worker,5-10M,1988.0,Male,Standard
12066,Office Worker,5-10M,1985.0,Female,Standard
12067,Office Worker,10-20M,1992.0,Female,Standard
12068,Housewife,20-50M,1981.0,Male,Diamond
12069,Manager,5-10M,1995.0,Male,Standard
12070,Housewife,> 50M,1985.0,Male,Gold
12071,Office Worker,5-10M,1985.0,Female,Gold
12072,Freelancer,10-20M,1991.0,Female,Gold
12073,Office Worker,20-50M,1996.0,Male,Silver
12074,Specialist,20-50M,1994.0,Male,Gold
12075,Freelancer,20-50M,1997.0,Female,Silver
12076,Office Worker,10-20M,1988.0,Female,Gold
12077,Specialist,> 50M,1986.0,Male,Diamond
12078,Student,< 2M,2002.0,Male,Standard
12079,Office Worker,20-50M,1985.0,Female,Gold
12080,Housewife,20-50M,1978.0,Female,Diamond
12081,Office Worker,5-10M,1988.0,Male,Standard
12082,Student,< 2M,2003.0,Male,Standard
12083,Student,2-5M,2005.0,Male,Standard
12084,Office Worker,5-10M,1991.0,Female,Standard
12085,Student,< 2M,2005.0,Male,Silver
12086,Office Worker,5-10M,1997.0,Male,Silver
12087,Freelancer,20-50M,1992.0,Female,Silver
12088,Student,< 2M,2004.0,Male,Standard
12089,Office Worker,20-50M,1986.0,Male,Gold
12090,Office Worker,20-50M,1997.0,Female,Standard
12091,Office Worker,20-50M,1993.0,Female,Standard
12092,Office Worker,10-20M,1989.0,Female,Silver
12093,Freelancer,20-50M,1998.0,Male,Standard
12094,Office Worker,10-20M,1995.0,Male,Standard
12095,Business Owner,> 50M,1992.0,Male,Gold
12096,Student,< 2M,2003.0,Female,Standard
12097,Office Worker,10-20M,1996.0,Male,Standard
12098,Business Owner,20-50M,1984.0,Male,Gold
12099,Freelancer,10-20M,1998.0,Male,Standard
12100,Office Worker,5-10M,1992.0,Female,Standard
12101,Freelancer,10-20M,1986.0,Female,Silver
12102,Office Worker,20-50M,1986.0,Female,Silver
12103,Office Worker,5-10M,1988.0,Male,Silver
12104,Student,2-5M,2005.0,Female,Standard
12105,Office Worker,20-50M,1988.0,Female,Standard
12106,Student,< 2M,2002.0,Female,Standard
12107,Office Worker,10-20M,1987.0,Female,Standard
12108,Freelancer,20-50M,1989.0,Male,Standard
12109,Director,20-50M,1994.0,Female,Diamond
12110,Office Worker,10-20M,1986.0,Female,Gold
12111,Student,< 2M,2004.0,Female,Standard
12112,Office Worker,10-20M,1985.0,Female,Standard
12113,Student,< 2M,2001.0,Female,Standard
12114,Office Worker,5-10M,1996.0,Female,Standard
12115,Office Worker,10-20M,1988.0,Female,Silver
12116,Business Owner,> 50M,1976.0,Male,Gold
12117,Freelancer,20-50M,1990.0,Male,Standard
12118,Student,2-5M,2000.0,Female,Standard
12119,Office Worker,20-50M,1998.0,Female,Gold
12120,Director,20-50M,1975.0,Male,Gold
12121,Director,> 50M,1988.0,Male,Diamond
12122,Freelancer,10-20M,1990.0,Female,Gold
12123,Manager,20-50M,1986.0,Male,Gold
12124,Office Worker,10-20M,1990.0,Female,Silver
12125,Freelancer,10-20M,1988.0,Female,Standard
12126,Director,20-50M,1991.0,Female,Diamond
12127,Office Worker,20-50M,1994.0,Female,Standard
12128,Office Worker,10-20M,1985.0,Female,Standard
12129,Student,< 2M,2002.0,Male,Standard
12130,Student,< 2M,2003.0,Female,Standard
12131,Office Worker,20-50M,1985.0,Male,Gold
12132,Student,2-5M,2003.0,Female,Standard
12133,Office Worker,10-20M,1986.0,Female,Silver
12134,Manager,20-50M,1988.0,Male,Gold
12135,Student,2-5M,2002.0,Male,Standard
12136,Student,2-5M,2001.0,Male,Standard
12137,Office Worker,20-50M,1992.0,Female,Silver
12138,Specialist,> 50M,1978.0,Female,Diamond
12139,Office Worker,20-50M,1987.0,Male,Standard
12140,Housewife,> 50M,1983.0,Female,Diamond
12141,Student,< 2M,2005.0,Male,Standard
12142,Student,< 2M,2001.0,Male,Standard
12143,Office Worker,5-10M,1995.0,Male,Standard
12144,Office Worker,20-50M,1989.0,Female,Standard
12145,Student,< 2M,2005.0,Male,Standard
12146,Student,< 2M,2005.0,Female,Standard
12147,Office Worker,5-10M,1987.0,Female,Standard
12148,Freelancer,10-20M,1992.0,Female,Silver
12149,Office Worker,5-10M,1998.0,Male,Standard
12150,Freelancer,20-50M,1988.0,Male,Silver
12151,Freelancer,20-50M,1995.0,Male,Silver
12152,Office Worker,5-10M,1992.0,Male,Silver
12153,Student,2-5M,2003.0,Female,Standard
12154,Office Worker,20-50M,1997.0,Male,Gold
12155,Office Worker,5-10M,1992.0,Female,Silver
12156,Freelancer,20-50M,1993.0,Male,Silver
12157,Student,< 2M,2005.0,Female,Standard
12158,Business Owner,20-50M,1981.0,Female,Gold
12159,Office Worker,20-50M,1986.0,Male,Standard
12160,Office Worker,20-50M,1995.0,Male,Gold
12161,Student,2-5M,2002.0,Male,Standard
12162,Office Worker,10-20M,1994.0,Male,Standard
12163,Student,< 2M,2005.0,Male,Standard
12164,Student,< 2M,2002.0,Male,Standard
12165,Office Worker,20-50M,1991.0,Female,Silver
12166,Student,< 2M,2000.0,Female,Standard
12167,Student,2-5M,2003.0,Female,Standard
12168,Office Worker,5-10M,1994.0,Female,Gold
12169,Student,2-5M,2001.0,Female,Standard
12170,Office Worker,20-50M,1998.0,Female,Standard
12171,Housewife,20-50M,1991.0,Female,Diamond
12172,Housewife,> 50M,1977.0,Male,Diamond
12173,Office Worker,20-50M,1998.0,Female,Standard
12174,Office Worker,20-50M,1985.0,Female,Standard
12175,Office Worker,10-20M,1997.0,Female,Standard
12176,Office Worker,10-20M,1988.0,Female,Silver
12177,Specialist,20-50M,1975.0,Female,Gold
12178,Freelancer,10-20M,1988.0,Female,Standard
12179,Office Worker,10-20M,1988.0,Female,Standard
12180,Office Worker,20-50M,1991.0,Female,Gold
12181,Student,2-5M,2004.0,Female,Standard
12182,Office Worker,5-10M,1997.0,Female,Standard
12183,Student,2-5M,2001.0,Female,Standard
12184,Office Worker,10-20M,1998.0,Male,Standard
12185,Student,< 2M,2001.0,Female,Silver
12186,Office Worker,10-20M,1989.0,Female,Standard
12187,Office Worker,10-20M,1989.0,Female,Standard
12188,Student,< 2M,2004.0,Female,Standard
12189,Freelancer,10-20M,1987.0,Male,Standard
12190,Student,< 2M,2003.0,Female,Silver
12191,Office Worker,20-50M,1994.0,Female,Gold
12192,Student,< 2M,2005.0,Male,Standard
12193,Director,> 50M,1984.0,Male,Diamond
12194,Housewife,> 50M,1979.0,Male,Diamond
12195,Student,< 2M,2000.0,Male,Standard
12196,Director,> 50M,1978.0,Male,Gold
12197,Office Worker,10-20M,1989.0,Male,Standard
12198,Manager,10-20M,1989.0,Female,Standard
12199,Specialist,> 50M,1993.0,Female,Diamond
12200,Student,2-5M,2001.0,Female,Standard
12201,Student,2-5M,2005.0,Female,Silver
12202,Office Worker,5-10M,1992.0,Male,Silver
12203,Office Worker,10-20M,1995.0,Female,Standard
12204,Office Worker,20-50M,1986.0,Female,Standard
12205,Housewife,20-50M,1980.0,Female,Gold
12206,Manager,20-50M,1998.0,Female,Standard
12207,Business Owner,20-50M,1980.0,Male,Diamond
12208,Housewife,20-50M,1983.0,Female,Gold
12209,Student,< 2M,2001.0,Female,Standard
12210,Student,< 2M,2003.0,Female,Standard
12211,Office Worker,10-20M,1998.0,Male,Standard
12212,Office Worker,5-10M,1992.0,Female,Standard
12213,Office Worker,20-50M,1988.0,Male,Silver
12214,Freelancer,10-20M,1993.0,Female,Silver
12215,Student,< 2M,2003.0,Female,Standard
12216,Student,< 2M,2002.0,Male,Silver
12217,Freelancer,10-20M,1992.0,Female,Silver
12218,Office Worker,20-50M,1989.0,Male,Gold
12219,Office Worker,20-50M,1989.0,Female,Silver
12220,Office Worker,20-50M,1993.0,Male,Gold
12221,Specialist,20-50M,1994.0,Male,Diamond
12222,Office Worker,10-20M,1997.0,Male,Standard
12223,Student,2-5M,2003.0,Female,Standard
12224,Freelancer,10-20M,1998.0,Male,Gold
12225,Student,< 2M,2003.0,Female,Standard
12226,Specialist,> 50M,1983.0,Female,Gold
12227,Office Worker,20-50M,1989.0,Female,Standard
12228,Student,< 2M,2001.0,Female,Standard
12229,Office Worker,5-10M,1997.0,Male,Standard
12230,Housewife,> 50M,1989.0,Female,Diamond
12231,Office Worker,20-50M,1993.0,Male,Silver
12232,Office Worker,10-20M,1990.0,Female,Silver
12233,Business Owner,> 50M,1994.0,Female,Gold
12234,Student,< 2M,2000.0,Female,Standard
12235,Student,< 2M,2001.0,Male,Standard
12236,Office Worker,5-10M,1995.0,Male,Gold
12237,Student,2-5M,2005.0,Female,Standard
12238,Student,< 2M,2003.0,Male,Standard
12239,Student,2-5M,2002.0,Female,Silver
12240,Student,2-5M,2000.0,Female,Standard
12241,Director,20-50M,1982.0,Male,Gold
12242,Student,< 2M,2002.0,Male,Silver
12243,Housewife,> 50M,1976.0,Female,Diamond
12244,Student,< 2M,2004.0,Female,Standard
12245,Student,< 2M,2002.0,Female,Standard
12246,Housewife,> 50M,1984.0,Male,Gold
12247,Student,< 2M,2002.0,Male,Standard
12248,Manager,20-50M,1995.0,Female,Silver
12249,Office Worker,20-50M,1985.0,Female,Standard
12250,Business Owner,> 50M,1988.0,Female,Diamond
12251,Office Worker,10-20M,1995.0,Female,Standard
12252,Office Worker,20-50M,1996.0,Male,Silver
12253,Student,< 2M,2005.0,Female,Standard
12254,Office Worker,5-10M,1996.0,Female,Standard
12255,Office Worker,10-20M,1992.0,Male,Standard
12256,Business Owner,20-50M,1976.0,Female,Diamond
12257,Specialist,20-50M,1987.0,Male,Diamond
12258,Office Worker,20-50M,1998.0,Female,Gold
12259,Student,2-5M,2003.0,Female,Standard
12260,Office Worker,20-50M,1985.0,Male,Standard
12261,Office Worker,10-20M,1986.0,Male,Silver
12262,Office Worker,20-50M,1990.0,Female,Silver
12263,Office Worker,10-20M,1989.0,Female,Gold
12264,Director,20-50M,1993.0,Female,Diamond
12265,Freelancer,20-50M,1986.0,Female,Silver
12266,Student,2-5M,2005.0,Male,Standard
12267,Student,2-5M,2003.0,Female,Standard
12268,Office Worker,5-10M,1997.0,Female,Standard
12269,Manager,5-10M,1990.0,Female,Silver
12270,Office Worker,5-10M,1991.0,Male,Standard
12271,Director,20-50M,1981.0,Female,Diamond
12272,Housewife,> 50M,1986.0,Male,Gold
12273,Office Worker,20-50M,1987.0,Male,Standard
12274,Director,20-50M,1980.0,Female,Gold
12275,Specialist,> 50M,1977.0,Male,Diamond
12276,Manager,20-50M,1995.0,Female,Silver
12277,Office Worker,20-50M,1992.0,Male,Gold
12278,Office Worker,10-20M,1988.0,Female,Gold
12279,Specialist,20-50M,1979.0,Male,Diamond
12280,Student,2-5M,2005.0,Female,Standard
12281,Business Owner,> 50M,1978.0,Male,Diamond
12282,Office Worker,10-20M,1994.0,Male,Silver
12283,Student,2-5M,2003.0,Female,Standard
12284,Freelancer,20-50M,1993.0,Female,Silver
12285,Student,< 2M,2003.0,Female,Standard
12286,Business Owner,> 50M,1988.0,Male,Diamond
12287,Specialist,20-50M,1980.0,Female,Diamond
12288,Business Owner,20-50M,1991.0,Female,Diamond
12289,Office Worker,10-20M,1991.0,Male,Silver
12290,Office Worker,5-10M,1997.0,Female,Gold
12291,Student,< 2M,2003.0,Female,Standard
12292,Office Worker,20-50M,1987.0,Female,Standard
12293,Specialist,> 50M,1991.0,Female,Gold
12294,Freelancer,10-20M,1998.0,Female,Silver
12295,Student,2-5M,2002.0,Male,Standard
12296,Student,< 2M,2004.0,Male,Standard
12297,Student,< 2M,2003.0,Female,Standard
12298,Office Worker,10-20M,1989.0,Male,Standard
12299,Student,2-5M,2004.0,Male,Standard
12300,Office Worker,5-10M,1993.0,Female,Standard
12301,Student,2-5M,2004.0,Female,Silver
12302,Student,2-5M,2001.0,Male,Standard
12303,Student,< 2M,2001.0,Female,Standard
12304,Student,2-5M,2000.0,Female,Standard
12305,Student,2-5M,2005.0,Female,Standard
12306,Student,< 2M,2001.0,Female,Standard
12307,Student,< 2M,2003.0,Female,Standard
12308,Student,2-5M,2004.0,Female,Silver
12309,Business Owner,> 50M,1987.0,Female,Diamond
12310,Housewife,> 50M,1986.0,Male,Diamond
12311,Office Worker,5-10M,1997.0,Female,Gold
12312,Director,20-50M,1976.0,Female,Diamond
12313,Freelancer,10-20M,1996.0,Female,Standard
12314,Student,< 2M,2005.0,Male,Standard
12315,Student,2-5M,2000.0,Female,Standard
12316,Student,< 2M,2001.0,Female,Standard
12317,Student,2-5M,2002.0,Male,Standard
12318,Office Worker,20-50M,1993.0,Female,Standard
12319,Specialist,20-50M,1988.0,Female,Gold
12320,Office Worker,20-50M,1992.0,Female,Gold
12321,Student,< 2M,2005.0,Female,Standard
12322,Student,< 2M,2000.0,Female,Standard
12323,Freelancer,20-50M,1992.0,Female,Silver
12324,Office Worker,20-50M,1993.0,Female,Silver
12325,Student,< 2M,2003.0,Female,Standard
12326,Business Owner,20-50M,1979.0,Male,Gold
12327,Office Worker,10-20M,1989.0,Male,Standard
12328,Specialist,20-50M,1982.0,Female,Gold
12329,Manager,20-50M,1997.0,Female,Silver
12330,Student,2-5M,2005.0,Female,Standard
12331,Freelancer,10-20M,1995.0,Male,Standard
12332,Student,2-5M,2004.0,Female,Standard
12333,Student,2-5M,2003.0,Male,Standard
12334,Housewife,> 50M,1989.0,Female,Diamond
12335,Specialist,20-50M,1983.0,Female,Diamond
12336,Business Owner,20-50M,1990.0,Female,Diamond
12337,Business Owner,20-50M,1987.0,Female,Diamond
12338,Office Worker,10-20M,1997.0,Female,Silver
12339,Specialist,> 50M,1989.0,Female,Gold
12340,Office Worker,10-20M,1993.0,Female,Standard
12341,Student,< 2M,2003.0,Female,Standard
12342,Student,< 2M,2005.0,Female,Standard
12343,Office Worker,10-20M,1990.0,Male,Silver
12344,Manager,20-50M,1997.0,Female,Standard
12345,Manager,10-20M,1998.0,Female,Silver
12346,Student,< 2M,2002.0,Female,Standard
12347,Student,2-5M,2002.0,Female,Standard
12348,Specialist,20-50M,1978.0,Male,Gold
12349,Student,< 2M,2005.0,Male,Silver
12350,Student,2-5M,2005.0,Female,Standard
12351,Student,2-5M,2005.0,Male,Standard
12352,Office Worker,20-50M,1990.0,Male,Gold
12353,Business Owner,20-50M,1990.0,Male,Diamond
12354,Housewife,> 50M,1986.0,Female,Gold
12355,Student,2-5M,2004.0,Male,Standard
12356,Office Worker,20-50M,1995.0,Female,Silver
12357,Freelancer,5-10M,1994.0,Female,Standard
12358,Student,2-5M,2001.0,Female,Standard
12359,Office Worker,20-50M,1998.0,Male,Gold
12360,Office Worker,5-10M,1996.0,Female,Silver
12361,Student,2-5M,2003.0,Female,Standard
12362,Housewife,> 50M,1994.0,Female,Diamond
12363,Student,< 2M,2005.0,Male,Standard
12364,Student,< 2M,2001.0,Male,Standard
12365,Office Worker,10-20M,1990.0,Male,Standard
12366,Office Worker,20-50M,1991.0,Male,Standard
12367,Student,< 2M,2004.0,Female,Standard
12368,Freelancer,10-20M,1993.0,Male,Standard
12369,Manager,20-50M,1987.0,Female,Standard
12370,Office Worker,10-20M,1996.0,Female,Standard
12371,Student,< 2M,2003.0,Female,Standard
12372,Housewife,20-50M,1986.0,Female,Gold
12373,Director,20-50M,1989.0,Male,Diamond
12374,Office Worker,20-50M,1997.0,Female,Gold
12375,Office Worker,10-20M,1990.0,Male,Standard
12376,Student,< 2M,2001.0,Female,Standard
12377,Student,< 2M,2003.0,Female,Standard
12378,Freelancer,10-20M,1997.0,Male,Silver
12379,Office Worker,20-50M,1994.0,Male,Silver
12380,Office Worker,5-10M,1989.0,Male,Silver
12381,Office Worker,10-20M,1988.0,Female,Gold
12382,Office Worker,5-10M,1992.0,Male,Gold
12383,Student,2-5M,2002.0,Female,Silver
12384,Student,< 2M,2005.0,Female,Standard
12385,Director,20-50M,1979.0,Male,Gold
12386,Director,20-50M,1975.0,Female,Diamond
12387,Specialist,20-50M,1994.0,Female,Gold
12388,Director,20-50M,1977.0,Male,Gold
12389,Office Worker,10-20M,1987.0,Male,Silver
12390,Manager,20-50M,1986.0,Female,Silver
12391,Office Worker,5-10M,1988.0,Female,Standard
12392,Office Worker,10-20M,1987.0,Female,Silver
12393,Office Worker,20-50M,1991.0,Male,Standard
12394,Student,2-5M,2002.0,Female,Standard
12395,Office Worker,10-20M,1996.0,Female,Silver
12396,Office Worker,10-20M,1997.0,Female,Standard
12397,Office Worker,20-50M,1988.0,Female,Standard
12398,Freelancer,20-50M,1994.0,Male,Standard
12399,Office Worker,5-10M,1996.0,Female,Silver
12400,Student,2-5M,2000.0,Female,Standard
12401,Office Worker,10-20M,1993.0,Female,Standard
12402,Office Worker,20-50M,1997.0,Female,Silver
12403,Freelancer,20-50M,1996.0,Male,Gold
12404,Office Worker,5-10M,1995.0,Female,Standard
12405,Freelancer,10-20M,1989.0,Male,Silver
12406,Student,2-5M,2004.0,Male,Standard
12407,Office Worker,5-10M,1998.0,Female,Silver
12408,Office Worker,20-50M,1987.0,Female,Silver
12409,Office Worker,20-50M,1986.0,Female,Standard
12410,Student,2-5M,2005.0,Female,Standard
12411,Manager,10-20M,1990.0,Male,Gold
12412,Student,2-5M,2001.0,Male,Silver
12413,Specialist,> 50M,1982.0,Female,Gold
12414,Office Worker,5-10M,1998.0,Female,Gold
12415,Student,< 2M,2003.0,Female,Standard
12416,Office Worker,20-50M,1990.0,Female,Standard
12417,Office Worker,20-50M,1985.0,Male,Standard
12418,Office Worker,20-50M,1991.0,Female,Silver
12419,Office Worker,10-20M,1996.0,Female,Silver
12420,Housewife,20-50M,1981.0,Male,Gold
12421,Business Owner,> 50M,1987.0,Female,Diamond
12422,Student,< 2M,2000.0,Male,Standard
12423,Office Worker,10-20M,1989.0,Female,Gold
12424,Student,< 2M,2004.0,Male,Standard
12425,Student,2-5M,2004.0,Male,Standard
12426,Director,> 50M,1984.0,Male,Diamond
12427,Business Owner,20-50M,1991.0,Female,Diamond
12428,Office Worker,5-10M,1991.0,Female,Gold
12429,Student,< 2M,2004.0,Female,Standard
12430,Director,> 50M,1985.0,Female,Diamond
12431,Office Worker,10-20M,1996.0,Female,Gold
12432,Student,< 2M,2001.0,Male,Standard
12433,Office Worker,5-10M,1988.0,Male,Silver
12434,Student,2-5M,2005.0,Male,Standard
12435,Office Worker,20-50M,1989.0,Male,Standard
12436,Office Worker,10-20M,1991.0,Female,Gold
